2,/home/mridd/Python/KevinBacon/Photos/Queen_ElizabethTaylor.webp,Queen Elizabeth II,Elizabeth Taylor
2,/home/mridd/Python/KevinBacon/Photos/Queen_EllieGoulding.webp,Queen Elizabeth II,Ellie Goulding
3,/home/mridd/Python/KevinBacon/Photos/Queen_EltonJohn_LionelRichie.webp,Queen Elizabeth II,Elton John,Lionel Richie
2,/home/mridd/Python/KevinBacon/Photos/Queen_EnriqueIglesias.webp,Queen Elizabeth II,Enrique Iglesias
2,/home/mridd/Python/KevinBacon/Photos/Queen_FrankSinatra.webp,Queen Elizabeth II,Frank Sinatra
2,/home/mridd/Python/KevinBacon/Photos/Queen_GeneKelly.webp,Queen Elizabeth II,Gene Kelly
2,/home/mridd/Python/KevinBacon/Photos/Queen_HarrisonFord.webp,Queen Elizabeth II,Harrison Ford
2,/home/mridd/Python/KevinBacon/Photos/Queen_HelenaBonhamCarter.webp,Queen Elizabeth II,Helena Bonham Carter
2,/home/mridd/Python/KevinBacon/Photos/Queen_HellenMirren.webp,Queen Elizabeth II,Hellen Mirren
2,/home/mridd/Python/KevinBacon/Photos/Queen_HughJackman.webp,Queen Elizabeth II,Hugh Jackman
2,/home/mridd/Python/KevinBacon/Photos/Queen_JayneMansfield.webp,Queen Elizabeth II,Jayne Mansfield
2,/home/mridd/Python/KevinBacon/Photos/Queen_JenniferLopez.webp,Queen Elizabeth II,Jennifer Lopez
2,/home/mridd/Python/KevinBacon/Photos/Queen_JessieJ.webp,Queen Elizabeth II,J.K. Rowling
2,/home/mridd/Python/KevinBacon/Photos/Queen_JoanCollins.webp,Queen Elizabeth II,Joan Collins
2,/home/mridd/Python/KevinBacon/Photos/Queen_JonBonJovi.webp,Queen Elizabeth II,Jon Bon Jovi
2,/home/mridd/Python/KevinBacon/Photos/Queen_KateWinslet.webp,Queen Elizabeth II,Kate Winslet
2,/home/mridd/Python/KevinBacon/Photos/Queen_KatieCouric.webp,Queen Elizabeth II,Katie Couric
2,/home/mridd/Python/KevinBacon/Photos/Queen_KirkDouglas.webp,Queen Elizabeth II,Kirk Douglas
2,/home/mridd/Python/KevinBacon/Photos/Queen_LadyGaga.webp,Queen Elizabeth II,Lady Gaga
2,/home/mridd/Python/KevinBacon/Photos/Queen_Madonna.webp,Queen Elizabeth II,Madonna
3,/home/mridd/Python/KevinBacon/Photos/Queen_MaggieSmith_JudiDench.webp,Queen Elizabeth II,Maggie Smith,Judi Dench
2,/home/mridd/Python/KevinBacon/Photos/Queen_MarilynMonroe.webp,Queen Elizabeth II,Marilyn Monroe
2,/home/mridd/Python/KevinBacon/Photos/Queen_MerylStreep.webp,Queen Elizabeth II,Meryl Streep
2,/home/mridd/Python/KevinBacon/Photos/Queen_MileyCyrus.webp,Queen Elizabeth II,Miley Cyrus
3,/home/mridd/Python/KevinBacon/Photos/Queen_NatashaRichardson_DennisQuaid.webp,Queen Elizabeth II,Natasha Richardson,Dennis Quaid
2,/home/mridd/Python/KevinBacon/Photos/Queen_NiallHoran.webp,Queen Elizabeth II,Niall Horan
4,/home/mridd/Python/KevinBacon/Photos/Queen_Phillip_KitHarrington_RoseLeslie.webp,Queen Elizabeth II,Prince Phillip,Kit Harrington,Rose Leslie
3,/home/mridd/Python/KevinBacon/Photos/Queen_PierceBrosnan_HalleBerry.webp,Queen Elizabeth II,Pierce Brosnan,Halle Berry
2,/home/mridd/Python/KevinBacon/Photos/Queen_PopeJohnPaulII.avif,Queen Elizabeth II,Pope John Paul II
2,/home/mridd/Python/KevinBacon/Photos/Queen_RaquelWelch.webp,Queen Elizabeth II,Raquel Welch
4,/home/mridd/Python/KevinBacon/Photos/Queen_RonHoward_ReneeZellweger_JimCarrey.webp,Queen Elizabeth II,Jim Carrey,Renee Zellweger,Ron Howard
2,/home/mridd/Python/KevinBacon/Photos/Queen_SallyField.webp,Queen Elizabeth II,Sally Field
2,/home/mridd/Python/KevinBacon/Photos/Queen_SharonOsbourne.webp,Queen Elizabeth II,Sharon Osbourne
6,/home/mridd/Python/KevinBacon/Photos/Queen_SimonCowell.webp,Queen Elizabeth II,Victoria Beckham,Emma Bunton,Mel B,Melanie C,Geri Halliwell
2,/home/mridd/Python/KevinBacon/Photos/Queen_ThandiweNewton.webp,Queen Elizabeth II,Thandiwe Newton
3,/home/mridd/Python/KevinBacon/Photos/Queen_TomHiddleston_MichaelSheen.webp,Queen Elizabeth II,Tom Hiddleston,Michael Sheen
3,/home/mridd/Python/KevinBacon/Photos/Queen_Trumps.jpeg,Queen Elizabeth II,Donald Trump,Melania Trump
2,/home/mridd/Python/KevinBacon/Photos/Queen_Twiggy.avif,Queen Elizabeth II,Twiggy
2,/home/mridd/Python/KevinBacon/Photos/Queen_UmaThurman.webp,Queen Elizabeth II,Uma Thurman
2,/home/mridd/Python/KevinBacon/Photos/Queen_WillIAm.webp,Queen Elizabeth II,Will.i.am
2,/home/mridd/Python/KevinBacon/Photos/Queen_YokoOno.webp,Queen Elizabeth II,Yoko Ono
2,/home/mridd/Python/KevinBacon/Photos/MavisStaples_DavidByrne.jpg,Mavis Staples,David Byrne
4,/home/mridd/Python/KevinBacon/Photos/StapleSingers.jpeg,Pops Staples,Mavis Staples,Cleotha Staples,Pervis Staples
3,/home/mridd/Python/KevinBacon/Photos/BobDylan_Obamas.jpeg,Bob Dylan,Michelle Obama,Barack Obama
2,/home/mridd/Python/KevinBacon/Photos/BobDylan_ValKilmer.jpeg,Bob Dylan,Val Kilmer
2,/home/mridd/Python/KevinBacon/Photos/Queen_Churchill.jpeg,Queen Elizabeth II,Winston Churchill
2,/home/mridd/Python/KevinBacon/Photos/Churchill_NevilleChamberlain.jpeg,Winston Churchill,Neville Chamberlain
3,/home/mridd/Python/KevinBacon/Photos/Churchill_FranklinDRoosevelt_JosephStalin.jpeg,Winston Churchill,Franklin D. Roosevelt,Joseph Stalin
2,/home/mridd/Python/KevinBacon/Photos/TaylorSwift_SelenaGomez.jpeg,Taylor Swift,Selena Gomez
2,/home/mridd/Python/KevinBacon/Photos/TaylorSwift_HayleyWilliams.jpeg,Taylor Swift,Hayley Williams
3,/home/mridd/Python/KevinBacon/Photos/MileyCyrus_Slash_TaylorSwift.jpeg,Miley Cyrus,Slash,Taylor Swift
3,/home/mridd/Python/KevinBacon/Photos/BoDiddley_Slash_DimebagDarrell.jpeg,Bo Diddley,Slash,Dimebag Darrell
7,/home/mridd/Python/KevinBacon/Photos/Paramore_MyChem.webp,Hayley Williams,Zac Farro,Taylor York,Gerard Way,Mikey Way,Frank Iero,Ray Toro
